timestamp,rx_mbps_p1,tx_mbps_p1,rx_mbps_p2,tx_mbps_p2,rx_mbps_p4,tx_mbps_p4,device_id,delay_ms
2026-01-14 11:38:36,0.122936,3.44736,1.975408,0.0,1.981088,0.0,max,26.163
2026-01-14 11:38:38,0.097944,3.44928,2.102936,0.0,2.006736,0.0,max,26.538
2026-01-14 11:38:39,0.142472,3.76128,1.983112,0.0,1.983624,0.0,camera,26.709
2026-01-14 11:38:39,0.142472,3.76128,1.983112,0.0,1.983624,0.0,dht11,26.341
2026-01-14 11:38:41,0.051896,3.4464,1.889976,0.0,1.889464,0.0,camera,26.902
2026-01-14 11:38:42,0.113176,3.44928,1.952792,0.0,1.955384,0.0,max,26.716
2026-01-14 11:38:44,0.04236,3.4416,2.05376,0.0,1.888384,0.0,max,28.174
2026-01-14 11:38:44,0.04236,3.4416,2.05376,0.0,1.888384,0.0,dht11,26.366
2026-01-14 11:38:46,0.081784,3.4464,1.973016,0.0,1.973016,0.0,camera,27.247
2026-01-14 11:38:46,0.081784,3.4464,1.973016,0.0,1.973016,0.0,max,26.345
2026-01-14 11:38:48,0.129704,3.44928,1.96932,0.0,1.96932,0.0,camera,27.115
2026-01-14 11:38:48,0.129704,3.44928,1.96932,0.0,1.96932,0.0,max,27.958
2026-01-14 11:38:49,0.323088,3.4512,2.33432,0.0,2.33432,0.0,dht11,27.985
2026-01-14 11:38:52,0.311656,3.44928,2.150248,0.0,2.151608,0.0,camera,25.831
2026-01-14 11:38:52,0.311656,3.44928,2.150248,0.0,2.151608,0.0,max,25.907
2026-01-14 11:38:54,0.05836,3.44352,1.899384,0.0,1.899384,0.0,max,25.153
2026-01-14 11:38:54,0.05836,3.44352,1.899384,0.0,1.899384,0.0,dht11,24.933
2026-01-14 11:38:55,0.174656,3.44832,2.00928,0.0,2.17824,0.0,camera,25.491
2026-01-14 11:38:56,0.086048,3.45504,2.097696,0.0,1.928736,0.0,max,24.452
2026-01-14 11:38:58,0.050128,3.46944,1.900496,0.0,1.900496,0.0,max,23.959
2026-01-14 11:38:59,0.159152,3.44256,1.995184,0.0,1.995184,0.0,camera,31.591
2026-01-14 11:38:59,0.159152,3.44256,1.995184,0.0,1.995184,0.0,dht11,25.97
2026-01-14 11:39:02,0.051712,3.44544,1.88928,0.0,1.885424,0.0,max,22.676
2026-01-14 11:39:04,0.270904,3.44736,2.279512,0.0,2.122816,0.0,camera,22.428
2026-01-14 11:39:04,0.270904,3.44736,2.279512,0.0,2.122816,0.0,dht11,22.406
2026-01-14 11:39:06,0.060024,3.44736,1.932488,0.0,1.960424,0.0,max,21.887
2026-01-14 11:39:08,0.159312,3.45312,2.000976,0.0,2.000976,0.0,camera,21.499
2026-01-14 11:39:09,0.061176,3.4512,1.901816,0.0,2.072752,0.0,dht11,21.107
2026-01-14 11:39:12,0.066512,3.76224,1.908176,0.0,1.907496,0.0,camera,20.715
2026-01-14 11:39:14,0.0282,3.45984,1.8722,0.0,1.8722,0.0,max,20.771
2026-01-14 11:39:14,0.0282,3.45984,1.8722,0.0,1.8722,0.0,dht11,19.783
2026-01-14 11:39:17,0.065784,3.45792,1.910008,0.0,2.049672,0.0,camera,21.145
2026-01-14 11:39:18,0.094784,3.43968,2.09824,0.0,1.957952,0.0,max,19.178
2026-01-14 11:39:19,0.071,3.77376,1.929984,0.0,1.929984,0.0,camera,19.493
2026-01-14 11:39:19,0.071,3.77376,1.929984,0.0,1.929984,0.0,dht11,18.525
2026-01-14 11:39:33,1.362912,0.50448,1.87952,0.02064,0.687952,1.14096,max,10560.482
2026-01-14 11:39:35,1.375728,0.63936,2.024944,0.02784,0.81608,1.15968,camera,10972.05
2026-01-14 11:39:40,1.28056,0.36336,1.616944,0.012,0.412832,1.14336,max,14218.919
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,camera,18097.007
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,dht11,15564.139
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,max,14925.27
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,camera,14106.021
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,camera,11110.383
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,max,10930.976
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,dht11,10548.87
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,max,6936.138
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,dht11,5530.738
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,max,2937.11
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,dht11,507.045
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,camera,2118.894
2026-01-14 11:39:45,1.034984,0.0,1.033448,0.0,0.034536,0.93648,camera,118.481
2026-01-14 11:39:46,3.60852,1.55232,3.7186,1.31232,3.810248,1.15392,max,13.519
2026-01-14 11:39:48,1.44484,0.36288,1.78276,0.024,0.59372,1.14432,camera,13.195
2026-01-14 11:39:50,1.424392,0.47664,1.923096,0.01104,0.740024,1.12464,dht11,12.609
2026-01-14 11:39:50,1.424392,0.47664,1.923096,0.01104,0.740024,1.12464,max,16.175
2026-01-14 11:39:53,1.066976,0.47376,1.566176,0.00384,0.693728,0.672,camera,12.55
2026-01-14 11:39:54,1.439696,1.42032,2.754544,0.02016,1.571824,1.13376,max,11.712
2026-01-14 11:39:55,1.561704,0.49104,2.080328,0.00432,0.873544,1.1328,dht11,11.579
2026-01-14 11:39:58,1.02884,1.9728,2.520472,0.04032,1.719192,0.7752,camera,11.819
2026-01-14 11:39:58,1.02884,1.9728,2.520472,0.04032,1.719192,0.7752,max,11.119
2026-01-14 11:39:59,0.062504,0.70608,0.788008,0.0,0.788008,0.0,camera,11.666
2026-01-14 11:40:00,4.984024,1.89264,4.264152,2.1384,5.859032,0.89664,dht11,10.95
2026-01-14 11:40:02,3.530504,1.28544,3.242248,1.9224,3.238664,0.89952,max,10.365
2026-01-14 11:40:04,5.3248,2.47776,5.325824,3.57168,6.66368,1.06128,camera,10.778
2026-01-14 11:40:05,5.634104,3.38304,5.69196,2.19168,5.67404,1.14192,dht11,9.967
2026-01-14 11:40:05,5.634104,3.38304,5.69196,2.19168,5.67404,1.14192,camera,10.812
